work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,experience_rating,country,salary_in_aud,cost_of_living
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,0,US,M,1,United States of America,225767,104.1
2023,EN,FT,Deep Learning Engineer,120000,USD,120000,US,0,US,M,1,United States of America,180614,104.1
2023,SE,FT,Research Engineer,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M,3,United States of America,150511,104.1
2023,SE,FT,Data Scientist,272550,USD,272550,US,0,US,M,3,United States of America,410219,104.1
2023,SE,FT,Data Scientist,198200,USD,198200,US,0,US,M,3,United States of America,298314,104.1
2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M,3,United States of America,273931,104.1
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M,2,United States of America,158037,104.1
2023,SE,FT,Data Engineer,187500,USD,187500,US,100,US,M,3,United States of America,282209,104.1
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,3,United States of America,263395,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,3,United States of America,233293,104.1
2023,SE,FT,Data Analyst,64000,USD,64000,US,100,US,M,3,United States of America,96327,104.1
2023,SE,FT,Computer Vision Engineer,235000,USD,235000,US,0,US,M,3,United States of America,353702,104.1
2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,0,US,M,3,United States of America,278446,104.1
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,3,United States of America,262642,104.1
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,3,United States of America,170078,104.1
2023,SE,FT,Data Scientist,143100,USD,143100,CA,0,CA,M,3,Canada,215382,87.0
2023,SE,FT,Data Scientist,113000,USD,113000,CA,0,CA,M,3,Canada,170078,87.0
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,3,United States of America,276941,104.1
2023,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M,3,United States of America,213726,104.1
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,3,United States of America,262642,104.1
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,3,United States of America,170078,104.1
2023,SE,FT,Data Scientist,180560,USD,180560,US,0,US,M,3,United States of America,271763,104.1
2023,SE,FT,Data Scientist,115440,USD,115440,US,0,US,M,3,United States of America,173750,104.1
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,M,3,United States of America,373419,104.1
2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,M,3,United States of America,219596,104.1
2023,SE,FT,Data Scientist,120000,USD,120000,CA,0,CA,M,3,Canada,180614,87.0
2023,SE,FT,Data Scientist,110000,USD,110000,CA,0,CA,M,3,Canada,165562,87.0
2023,SE,FT,Data Engineer,291500,USD,291500,US,0,US,M,3,United States of America,438741,104.1
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,113401,80.5
2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,95111,80.5
2023,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M,3,United States of America,243527,104.1
2023,SE,FT,Data Engineer,141600,USD,141600,US,0,US,M,3,United States of America,213124,104.1
2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,87795,80.5
2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,69503,80.5
2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M,3,United States of America,249849,104.1
2023,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M,3,United States of America,192655,104.1
2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Architect,110000,USD,110000,US,100,US,M,3,United States of America,165562,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,3,United States of America,112883,104.1
2023,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M,3,United States of America,355207,104.1
2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M,3,United States of America,273931,104.1
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,2,United States of America,225767,104.1
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L,3,United States of America,393588,104.1
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,L,3,United States of America,202438,104.1
2023,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,2,United States of America,195665,104.1
2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,2,United States of America,135460,104.1
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,1,United States of America,240818,104.1
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,1,United States of America,203190,104.1
